seed,task,split,episode,difficulty,hazard,contact,ambiguity,delay,fragility,low_signal,latent_risk
3,handoff_tight_corridor,low_signal_high_risk_shift,17,1.000000,0.898361,0.656618,0.675523,0.647123,0.626651,0.578312,0.391645
3,handoff_tight_corridor,low_signal_high_risk_shift,18,0.968781,0.795610,0.641938,0.702414,0.702771,0.585703,0.616374,0.371961
3,handoff_tight_corridor,low_signal_high_risk_shift,19,0.980017,0.884479,0.687934,0.655860,0.669224,0.650799,0.553117,0.390609
3,handoff_tight_corridor,low_signal_high_risk_shift,20,0.968132,0.858410,0.607276,0.668496,0.703713,0.632033,0.591104,0.374676
3,handoff_tight_corridor,low_signal_high_risk_shift,21,1.000000,0.776077,0.639830,0.730348,0.748645,0.566325,0.575962,0.355317
3,handoff_tight_corridor,low_signal_high_risk_shift,22,0.961148,0.793943,0.594312,0.633639,0.711939,0.653867,0.554071,0.365399
3,handoff_tight_corridor,low_signal_high_risk_shift,23,1.000000,0.834126,0.649644,0.754210,0.716446,0.656126,0.641100,0.383306
3,handoff_tight_corridor,low_signal_high_risk_shift,24,0.995271,0.834424,0.592961,0.663212,0.677073,0.623261,0.547409,0.367138
3,handoff_tight_corridor,low_signal_high_risk_shift,25,0.944736,0.822186,0.607916,0.733116,0.636947,0.594406,0.547346,0.361167
3,handoff_tight_corridor,low_signal_high_risk_shift,26,0.983828,0.840651,0.671422,0.684234,0.671331,0.613050,0.625320,0.384393
3,handoff_tight_corridor,low_signal_high_risk_shift,27,0.986362,0.876864,0.646384,0.689223,0.613482,0.660235,0.608714,0.384073
3,handoff_tight_corridor,low_signal_high_risk_shift,28,0.970106,0.813852,0.608508,0.715659,0.692460,0.590279,0.573014,0.356078
3,handoff_tight_corridor,low_signal_high_risk_shift,29,0.955056,0.837135,0.587641,0.637923,0.709716,0.593889,0.578376,0.366279
3,handoff_tight_corridor,low_signal_high_risk_shift,30,0.983904,0.784715,0.606771,0.680936,0.655696,0.595282,0.527549,0.353496
3,handoff_tight_corridor,low_signal_high_risk_shift,31,0.967914,0.823959,0.611701,0.681467,0.659819,0.604699,0.559458,0.364620
3,handoff_tight_corridor,combined_authority_stress,0,0.972714,0.856860,0.659545,0.697332,0.763599,0.632847,0.499974,0.377129
3,handoff_tight_corridor,combined_authority_stress,1,0.990844,0.820168,0.565565,0.697482,0.736946,0.611440,0.530248,0.354001
3,handoff_tight_corridor,combined_authority_stress,2,1.000000,0.807377,0.635758,0.680581,0.755398,0.641615,0.500561,0.362245
3,handoff_tight_corridor,combined_authority_stress,3,1.000000,0.800953,0.655287,0.720470,0.811745,0.613896,0.528038,0.363320
3,handoff_tight_corridor,combined_authority_stress,4,0.995870,0.800707,0.639742,0.659528,0.812135,0.638985,0.476071,0.362405
3,handoff_tight_corridor,combined_authority_stress,5,1.000000,0.860467,0.646141,0.705446,0.719080,0.625983,0.516852,0.373640
3,handoff_tight_corridor,combined_authority_stress,6,0.966364,0.810302,0.668201,0.726988,0.741365,0.638664,0.508230,0.369587
3,handoff_tight_corridor,combined_authority_stress,7,1.000000,0.900610,0.652560,0.773646,0.826033,0.590210,0.540458,0.379681
3,handoff_tight_corridor,combined_authority_stress,8,0.977271,0.834080,0.661345,0.722360,0.783967,0.665922,0.485251,0.379069
3,handoff_tight_corridor,combined_authority_stress,9,1.000000,0.861522,0.659887,0.648276,0.765599,0.667417,0.511869,0.384200
3,handoff_tight_corridor,combined_authority_stress,10,1.000000,0.853617,0.652446,0.704406,0.742504,0.675967,0.509545,0.382697
3,handoff_tight_corridor,combined_authority_stress,11,1.000000,0.861804,0.741711,0.693093,0.812558,0.613712,0.537557,0.387981
3,handoff_tight_corridor,combined_authority_stress,12,0.985590,0.853694,0.627164,0.732835,0.766786,0.596381,0.539882,0.368060
3,handoff_tight_corridor,combined_authority_stress,13,1.000000,0.887906,0.683694,0.641590,0.685047,0.668345,0.507968,0.388983
3,handoff_tight_corridor,combined_authority_stress,14,1.000000,0.884883,0.669659,0.706583,0.800089,0.625080,0.505226,0.380661
3,handoff_tight_corridor,combined_authority_stress,15,1.000000,0.853513,0.641426,0.684700,0.825561,0.646826,0.482180,0.372707
3,handoff_tight_corridor,combined_authority_stress,16,1.000000,0.830828,0.653312,0.674981,0.771120,0.693969,0.474443,0.376991
3,handoff_tight_corridor,combined_authority_stress,17,1.000000,0.833186,0.674888,0.697534,0.827012,0.661488,0.456090,0.376923
3,handoff_tight_corridor,combined_authority_stress,18,1.000000,0.813007,0.692302,0.719245,0.763594,0.688610,0.469276,0.380965
3,handoff_tight_corridor,combined_authority_stress,19,0.989837,0.887184,0.640332,0.691470,0.744395,0.647389,0.515074,0.381830
3,handoff_tight_corridor,combined_authority_stress,20,1.000000,0.855971,0.679369,0.677104,0.752652,0.623385,0.463668,0.378468
3,handoff_tight_corridor,combined_authority_stress,21,1.000000,0.872976,0.704656,0.709534,0.816592,0.658713,0.528598,0.392622
3,handoff_tight_corridor,combined_authority_stress,22,1.000000,0.891234,0.678887,0.787750,0.850860,0.586558,0.492237,0.380990
3,handoff_tight_corridor,combined_authority_stress,23,0.981708,0.834987,0.633105,0.683335,0.759606,0.665863,0.507490,0.378720
3,handoff_tight_corridor,combined_authority_stress,24,1.000000,0.789763,0.655396,0.760086,0.773077,0.648195,0.530950,0.364698
3,handoff_tight_corridor,combined_authority_stress,25,0.975890,0.788719,0.694899,0.769125,0.792766,0.705985,0.562770,0.381848
3,handoff_tight_corridor,combined_authority_stress,26,0.996743,0.829124,0.614670,0.730513,0.726319,0.659189,0.541276,0.370277
3,handoff_tight_corridor,combined_authority_stress,27,0.984955,0.801765,0.645918,0.670280,0.780893,0.640626,0.539039,0.372976
3,handoff_tight_corridor,combined_authority_stress,28,0.973663,0.861514,0.618999,0.712628,0.788876,0.646960,0.485951,0.371842
3,handoff_tight_corridor,combined_authority_stress,29,1.000000,0.833178,0.652593,0.744372,0.780701,0.648072,0.526675,0.376230
3,handoff_tight_corridor,combined_authority_stress,30,1.000000,0.819114,0.609604,0.713299,0.757372,0.717931,0.510259,0.378288
3,handoff_tight_corridor,combined_authority_stress,31,1.000000,0.878788,0.671272,0.677597,0.840367,0.653058,0.510837,0.382182
3,deformable_fixture_alignment,nominal_shared_autonomy,0,0.805986,0.364172,0.611030,0.505054,0.241630,0.576202,0.241022,0.244101
3,deformable_fixture_alignment,nominal_shared_autonomy,1,0.832883,0.362961,0.628673,0.553955,0.309255,0.554920,0.172061,0.240507
3,deformable_fixture_alignment,nominal_shared_autonomy,2,0.828068,0.384049,0.564945,0.499695,0.344068,0.606962,0.157651,0.243954
3,deformable_fixture_alignment,nominal_shared_autonomy,3,0.834659,0.490816,0.601631,0.461798,0.300661,0.534921,0.161894,0.260948
3,deformable_fixture_alignment,nominal_shared_autonomy,4,0.856354,0.448762,0.621503,0.491930,0.318990,0.513550,0.191173,0.252813
3,deformable_fixture_alignment,nominal_shared_autonomy,5,0.860878,0.392629,0.655537,0.468272,0.347251,0.553507,0.212348,0.256929
3,deformable_fixture_alignment,nominal_shared_autonomy,6,0.886098,0.415768,0.581490,0.465848,0.272935,0.606958,0.177451,0.253606
3,deformable_fixture_alignment,nominal_shared_autonomy,7,0.807866,0.447708,0.598216,0.419941,0.354202,0.600700,0.135944,0.256663
3,deformable_fixture_alignment,nominal_shared_autonomy,8,0.851788,0.445142,0.648352,0.436871,0.315460,0.580128,0.170181,0.263425
3,deformable_fixture_alignment,nominal_shared_autonomy,9,0.844844,0.452681,0.611044,0.410755,0.248477,0.493839,0.164313,0.251386
3,deformable_fixture_alignment,nominal_shared_autonomy,10,0.803285,0.406417,0.700273,0.455808,0.210160,0.567854,0.144983,0.258373
3,deformable_fixture_alignment,nominal_shared_autonomy,11,0.875472,0.507483,0.629542,0.453263,0.281215,0.533089,0.165826,0.263906
3,deformable_fixture_alignment,nominal_shared_autonomy,12,0.832011,0.491889,0.607338,0.464726,0.287122,0.523212,0.135073,0.251455
3,deformable_fixture_alignment,nominal_shared_autonomy,13,0.880104,0.345454,0.649341,0.449754,0.331507,0.521673,0.178506,0.238759
3,deformable_fixture_alignment,nominal_shared_autonomy,14,0.846140,0.432197,0.605378,0.487144,0.318069,0.526692,0.227610,0.252367
3,deformable_fixture_alignment,nominal_shared_autonomy,15,0.849260,0.407568,0.668547,0.493510,0.295869,0.543080,0.150400,0.255619
3,deformable_fixture_alignment,nominal_shared_autonomy,16,0.863949,0.450604,0.644039,0.404228,0.324354,0.576078,0.129099,0.261563
3,deformable_fixture_alignment,nominal_shared_autonomy,17,0.869529,0.473954,0.644884,0.445296,0.245948,0.582979,0.151624,0.270974
3,deformable_fixture_alignment,nominal_shared_autonomy,18,0.854411,0.409281,0.672208,0.535262,0.332655,0.529404,0.188744,0.253163
3,deformable_fixture_alignment,nominal_shared_autonomy,19,0.816867,0.429194,0.648654,0.428821,0.286537,0.545543,0.156430,0.254402
3,deformable_fixture_alignment,nominal_shared_autonomy,20,0.845133,0.440442,0.634756,0.499249,0.253809,0.537712,0.170638,0.258190
3,deformable_fixture_alignment,nominal_shared_autonomy,21,0.858310,0.401505,0.640800,0.407429,0.257638,0.550380,0.113217,0.248304
3,deformable_fixture_alignment,nominal_shared_autonomy,22,0.906838,0.460012,0.684177,0.526189,0.320747,0.565250,0.193926,0.271119
3,deformable_fixture_alignment,nominal_shared_autonomy,23,0.860052,0.482780,0.548883,0.499251,0.362114,0.588455,0.179531,0.254756
3,deformable_fixture_alignment,nominal_shared_autonomy,24,0.847365,0.463191,0.616340,0.442639,0.224807,0.519665,0.130048,0.252351
3,deformable_fixture_alignment,nominal_shared_autonomy,25,0.857665,0.413524,0.614515,0.523236,0.246127,0.563191,0.167782,0.247819
3,deformable_fixture_alignment,nominal_shared_autonomy,26,0.866479,0.419142,0.627379,0.510985,0.380764,0.446744,0.175772,0.235986
3,deformable_fixture_alignment,nominal_shared_autonomy,27,0.893867,0.434627,0.530300,0.486513,0.353195,0.553591,0.211387,0.242332
3,deformable_fixture_alignment,nominal_shared_autonomy,28,0.833390,0.361034,0.636318,0.491889,0.352002,0.524434,0.186573,0.243637
3,deformable_fixture_alignment,nominal_shared_autonomy,29,0.854911,0.429007,0.641348,0.488213,0.269634,0.560775,0.191897,0.257631
3,deformable_fixture_alignment,nominal_shared_autonomy,30,0.852849,0.397032,0.599323,0.515130,0.259860,0.507913,0.215201,0.237382
3,deformable_fixture_alignment,nominal_shared_autonomy,31,0.826846,0.451130,0.639964,0.485978,0.260072,0.549589,0.185210,0.259851
3,deformable_fixture_alignment,intent_ambiguity_shift,0,0.886341,0.448884,0.636193,0.718885,0.365533,0.604181,0.336012,0.274886
3,deformable_fixture_alignment,intent_ambiguity_shift,1,0.920843,0.499022,0.673279,0.726490,0.321777,0.668245,0.320204,0.297680
3,deformable_fixture_alignment,intent_ambiguity_shift,2,0.895509,0.502802,0.653784,0.708680,0.344981,0.572959,0.329185,0.280710
3,deformable_fixture_alignment,intent_ambiguity_shift,3,0.898203,0.437253,0.713532,0.739673,0.347587,0.557027,0.336221,0.276147
3,deformable_fixture_alignment,intent_ambiguity_shift,4,0.956876,0.438981,0.675991,0.853404,0.449364,0.564526,0.371032,0.276005
3,deformable_fixture_alignment,intent_ambiguity_shift,5,0.844096,0.399896,0.648572,0.730725,0.342748,0.547385,0.360978,0.266203
3,deformable_fixture_alignment,intent_ambiguity_shift,6,0.925004,0.557090,0.639363,0.760110,0.371535,0.531596,0.347719,0.286794
3,deformable_fixture_alignment,intent_ambiguity_shift,7,0.917258,0.496721,0.727364,0.766356,0.343572,0.612631,0.378378,0.302837
3,deformable_fixture_alignment,intent_ambiguity_shift,8,0.897375,0.478837,0.609990,0.708969,0.383046,0.514407,0.290900,0.263987
3,deformable_fixture_alignment,intent_ambiguity_shift,9,0.936167,0.452581,0.719103,0.785292,0.309547,0.623695,0.360418,0.291417
3,deformable_fixture_alignment,intent_ambiguity_shift,10,0.885155,0.457591,0.613033,0.727570,0.273117,0.590441,0.324465,0.271605
3,deformable_fixture_alignment,intent_ambiguity_shift,11,0.892811,0.420397,0.680420,0.709680,0.359624,0.587748,0.361553,0.277525
3,deformable_fixture_alignment,intent_ambiguity_shift,12,0.909000,0.459286,0.579574,0.773264,0.341643,0.572354,0.388891,0.268360
3,deformable_fixture_alignment,intent_ambiguity_shift,13,0.906213,0.403267,0.641449,0.705884,0.379173,0.534597,0.346951,0.260377
3,deformable_fixture_alignment,intent_ambiguity_shift,14,0.945259,0.477095,0.595473,0.730911,0.366733,0.575272,0.288392,0.265664
3,deformable_fixture_alignment,intent_ambiguity_shift,15,0.921251,0.487355,0.632867,0.706638,0.324898,0.583935,0.319724,0.281102
3,deformable_fixture_alignment,intent_ambiguity_shift,16,0.916275,0.482976,0.627880,0.696187,0.411687,0.571979,0.365452,0.279709
3,deformable_fixture_alignment,intent_ambiguity_shift,17,0.933259,0.518516,0.644470,0.742985,0.378423,0.623022,0.311574,0.290381
3,deformable_fixture_alignment,intent_ambiguity_shift,18,0.941587,0.494292,0.640594,0.776202,0.427933,0.575437,0.331302,0.279234
3,deformable_fixture_alignment,intent_ambiguity_shift,19,0.892293,0.436313,0.631416,0.710932,0.381935,0.577387,0.330373,0.272070
3,deformable_fixture_alignment,intent_ambiguity_shift,20,0.915035,0.469801,0.689547,0.717410,0.337845,0.507884,0.324737,0.276557
3,deformable_fixture_alignment,intent_ambiguity_shift,21,0.883095,0.397983,0.662661,0.769144,0.348115,0.573201,0.331211,0.268611
3,deformable_fixture_alignment,intent_ambiguity_shift,22,0.952951,0.508355,0.598277,0.788885,0.443726,0.583115,0.353956,0.282138
3,deformable_fixture_alignment,intent_ambiguity_shift,23,0.907574,0.434764,0.663691,0.737862,0.378717,0.550722,0.330467,0.270104
3,deformable_fixture_alignment,intent_ambiguity_shift,24,0.904653,0.448815,0.604472,0.721667,0.351487,0.625278,0.334721,0.278378
3,deformable_fixture_alignment,intent_ambiguity_shift,25,0.876284,0.486938,0.542947,0.697929,0.317397,0.566684,0.334145,0.263268
3,deformable_fixture_alignment,intent_ambiguity_shift,26,0.930440,0.427501,0.665868,0.786771,0.367868,0.602888,0.344660,0.279542
3,deformable_fixture_alignment,intent_ambiguity_shift,27,0.939311,0.466081,0.589942,0.769492,0.330537,0.576518,0.319067,0.272897
3,deformable_fixture_alignment,intent_ambiguity_shift,28,0.911793,0.433228,0.656224,0.790950,0.327003,0.625008,0.377265,0.284342
3,deformable_fixture_alignment,intent_ambiguity_shift,29,0.860416,0.485576,0.636051,0.755794,0.320244,0.546688,0.353622,0.278384
3,deformable_fixture_alignment,intent_ambiguity_shift,30,0.859742,0.393705,0.608383,0.766420,0.323692,0.552493,0.370304,0.256674
3,deformable_fixture_alignment,intent_ambiguity_shift,31,0.956001,0.434932,0.570500,0.831365,0.317248,0.559023,0.332430,0.258198
3,deformable_fixture_alignment,contact_mode_shift,0,0.915721,0.498024,0.985659,0.624155,0.300975,0.591428,0.258174,0.329781
3,deformable_fixture_alignment,contact_mode_shift,1,0.927749,0.537900,0.894214,0.537192,0.368730,0.592388,0.209709,0.325987
3,deformable_fixture_alignment,contact_mode_shift,2,0.970069,0.519138,0.924730,0.547109,0.306222,0.666989,0.215744,0.335733
3,deformable_fixture_alignment,contact_mode_shift,3,0.947064,0.549997,0.950998,0.529449,0.400792,0.605931,0.241856,0.333978
3,deformable_fixture_alignment,contact_mode_shift,4,1.000000,0.494964,0.919173,0.568522,0.316403,0.637097,0.213387,0.326812
3,deformable_fixture_alignment,contact_mode_shift,5,0.932914,0.509364,0.968013,0.503426,0.326389,0.665718,0.224870,0.337143
3,deformable_fixture_alignment,contact_mode_shift,6,0.976080,0.530634,0.877688,0.473351,0.300015,0.633555,0.223864,0.325505
3,deformable_fixture_alignment,contact_mode_shift,7,0.979657,0.500609,0.870619,0.524518,0.328041,0.645113,0.208693,0.314971
3,deformable_fixture_alignment,contact_mode_shift,8,0.924600,0.568922,0.933596,0.605248,0.298637,0.625552,0.229359,0.335692
3,deformable_fixture_alignment,contact_mode_shift,9,0.981657,0.526252,0.970040,0.478407,0.329580,0.579534,0.222264,0.327962
3,deformable_fixture_alignment,contact_mode_shift,10,0.924464,0.510625,0.938792,0.474809,0.334023,0.607115,0.186250,0.324355
3,deformable_fixture_alignment,contact_mode_shift,11,0.969155,0.556955,0.904342,0.521872,0.371234,0.616301,0.204226,0.332132
3,deformable_fixture_alignment,contact_mode_shift,12,0.969434,0.575189,0.942435,0.460025,0.285520,0.658002,0.220529,0.342783
3,deformable_fixture_alignment,contact_mode_shift,13,0.945602,0.503183,0.914640,0.533358,0.406472,0.642534,0.204180,0.326135
3,deformable_fixture_alignment,contact_mode_shift,14,0.945116,0.498810,0.961355,0.499265,0.330251,0.632291,0.185356,0.327723
3,deformable_fixture_alignment,contact_mode_shift,15,0.893271,0.541818,0.885022,0.494004,0.294493,0.693433,0.207129,0.332485
3,deformable_fixture_alignment,contact_mode_shift,16,0.947479,0.542434,0.857516,0.477286,0.382714,0.621416,0.221385,0.319384
3,deformable_fixture_alignment,contact_mode_shift,17,0.949392,0.498017,0.962247,0.455792,0.358669,0.591396,0.187423,0.320800
3,deformable_fixture_alignment,contact_mode_shift,18,0.949824,0.606409,0.897677,0.538159,0.353159,0.602435,0.185634,0.330524
3,deformable_fixture_alignment,contact_mode_shift,19,0.946252,0.562831,0.941979,0.499666,0.407307,0.625538,0.192527,0.338311
3,deformable_fixture_alignment,contact_mode_shift,20,0.965023,0.485658,0.979352,0.525547,0.318497,0.660956,0.295383,0.340610
3,deformable_fixture_alignment,contact_mode_shift,21,0.942292,0.515046,0.914671,0.510695,0.294879,0.618906,0.150111,0.321001
3,deformable_fixture_alignment,contact_mode_shift,22,0.984252,0.535479,0.919832,0.455795,0.361726,0.669066,0.224382,0.333635
3,deformable_fixture_alignment,contact_mode_shift,23,0.979673,0.547706,0.892141,0.522404,0.354541,0.691637,0.240104,0.333803
3,deformable_fixture_alignment,contact_mode_shift,24,0.903078,0.551630,0.914291,0.511860,0.353432,0.613464,0.192874,0.329311
3,deformable_fixture_alignment,contact_mode_shift,25,0.890295,0.536258,0.802243,0.521235,0.332799,0.641512,0.224558,0.317941
3,deformable_fixture_alignment,contact_mode_shift,26,0.977309,0.488536,0.979719,0.571732,0.348172,0.653428,0.224490,0.334721
3,deformable_fixture_alignment,contact_mode_shift,27,0.927521,0.475831,0.882020,0.560096,0.290542,0.633800,0.238721,0.318907
3,deformable_fixture_alignment,contact_mode_shift,28,0.921847,0.425610,0.956984,0.568178,0.327825,0.562400,0.233898,0.309543
3,deformable_fixture_alignment,contact_mode_shift,29,0.907262,0.499140,0.841019,0.543224,0.357212,0.594971,0.272460,0.305796
3,deformable_fixture_alignment,contact_mode_shift,30,0.940270,0.481393,0.887382,0.551176,0.360753,0.619279,0.255553,0.317401
3,deformable_fixture_alignment,contact_mode_shift,31,0.912488,0.509990,0.951995,0.506876,0.264115,0.583452,0.216504,0.316333
3,deformable_fixture_alignment,human_delay_shift,0,0.946526,0.480448,0.685641,0.637756,0.630250,0.609861,0.271932,0.288151
3,deformable_fixture_alignment,human_delay_shift,1,0.957739,0.500346,0.674915,0.696441,0.647069,0.655617,0.313604,0.297465
3,deformable_fixture_alignment,human_delay_shift,2,0.908636,0.447185,0.660784,0.633319,0.608211,0.616403,0.247799,0.276200
3,deformable_fixture_alignment,human_delay_shift,3,0.944768,0.474637,0.653619,0.654299,0.571718,0.602702,0.303907,0.281932
3,deformable_fixture_alignment,human_delay_shift,4,0.926387,0.509258,0.651738,0.549775,0.592973,0.541919,0.283120,0.277437
3,deformable_fixture_alignment,human_delay_shift,5,0.920980,0.507917,0.646701,0.577509,0.589206,0.573970,0.287183,0.284896
3,deformable_fixture_alignment,human_delay_shift,6,0.952202,0.545949,0.677289,0.666448,0.635901,0.614829,0.238715,0.295330
3,deformable_fixture_alignment,human_delay_shift,7,0.908432,0.560067,0.665900,0.550921,0.631775,0.593008,0.263976,0.295981
3,deformable_fixture_alignment,human_delay_shift,8,0.974401,0.596188,0.693294,0.633936,0.604659,0.631140,0.240843,0.310412
3,deformable_fixture_alignment,human_delay_shift,9,0.926352,0.530313,0.679513,0.579257,0.652077,0.549152,0.262278,0.282537
3,deformable_fixture_alignment,human_delay_shift,10,0.951474,0.494482,0.718640,0.564827,0.669958,0.578683,0.249197,0.288897
3,deformable_fixture_alignment,human_delay_shift,11,0.960352,0.592392,0.645188,0.577752,0.681406,0.583958,0.284239,0.301741
3,deformable_fixture_alignment,human_delay_shift,12,0.981496,0.532557,0.694472,0.584141,0.628218,0.548194,0.284110,0.290173
3,deformable_fixture_alignment,human_delay_shift,13,0.957800,0.561571,0.668938,0.604184,0.608762,0.558856,0.281037,0.293291
3,deformable_fixture_alignment,human_delay_shift,14,0.932489,0.491701,0.673797,0.614649,0.656010,0.580213,0.271922,0.285761
3,deformable_fixture_alignment,human_delay_shift,15,0.923170,0.540121,0.667743,0.611075,0.610820,0.627101,0.317192,0.302994
3,deformable_fixture_alignment,human_delay_shift,16,0.938111,0.539433,0.668790,0.664596,0.622081,0.617273,0.294080,0.297615
3,deformable_fixture_alignment,human_delay_shift,17,0.930996,0.479996,0.717991,0.542301,0.612456,0.588100,0.220736,0.285687
3,deformable_fixture_alignment,human_delay_shift,18,0.939797,0.545038,0.706873,0.604183,0.652325,0.578774,0.276718,0.301261
3,deformable_fixture_alignment,human_delay_shift,19,0.859442,0.469227,0.650224,0.581176,0.606567,0.604112,0.260293,0.277195
3,deformable_fixture_alignment,human_delay_shift,20,0.961566,0.485851,0.679378,0.628207,0.552232,0.582937,0.279677,0.289141
3,deformable_fixture_alignment,human_delay_shift,21,0.975830,0.549911,0.738677,0.622004,0.660522,0.578885,0.249547,0.301875
3,deformable_fixture_alignment,human_delay_shift,22,0.973089,0.505667,0.656506,0.625915,0.633813,0.538703,0.258414,0.276418
3,deformable_fixture_alignment,human_delay_shift,23,0.905720,0.457795,0.593010,0.605358,0.675763,0.533943,0.278605,0.264555
3,deformable_fixture_alignment,human_delay_shift,24,0.937193,0.539957,0.670188,0.617915,0.636244,0.621596,0.241458,0.294526
3,deformable_fixture_alignment,human_delay_shift,25,0.874159,0.463670,0.692229,0.582653,0.633749,0.547858,0.283414,0.282645
3,deformable_fixture_alignment,human_delay_shift,26,0.954686,0.497683,0.582644,0.583763,0.633192,0.592281,0.257546,0.274134
3,deformable_fixture_alignment,human_delay_shift,27,0.936751,0.494073,0.661547,0.632403,0.639518,0.630926,0.315838,0.292526
3,deformable_fixture_alignment,human_delay_shift,28,0.948439,0.494795,0.703858,0.601563,0.620863,0.645492,0.291610,0.301802
3,deformable_fixture_alignment,human_delay_shift,29,0.957020,0.513533,0.645544,0.659927,0.650579,0.614566,0.320108,0.293534
3,deformable_fixture_alignment,human_delay_shift,30,0.953126,0.505667,0.718802,0.588214,0.660701,0.647790,0.220811,0.293238
3,deformable_fixture_alignment,human_delay_shift,31,0.930249,0.503586,0.704863,0.649641,0.653716,0.600594,0.257614,0.293773
3,deformable_fixture_alignment,fragile_object_shift,0,1.000000,0.672460,0.694726,0.628731,0.394365,0.893328,0.293513,0.360622
3,deformable_fixture_alignment,fragile_object_shift,1,0.894857,0.543317,0.687027,0.635057,0.410755,0.878459,0.265239,0.333681
3,deformable_fixture_alignment,fragile_object_shift,2,0.929995,0.546808,0.754045,0.548873,0.329557,0.909051,0.245501,0.342771
3,deformable_fixture_alignment,fragile_object_shift,3,0.960561,0.602685,0.758150,0.583867,0.323650,0.873114,0.277380,0.354164
3,deformable_fixture_alignment,fragile_object_shift,4,0.976173,0.623779,0.678585,0.565271,0.384624,0.863117,0.287691,0.344579
3,deformable_fixture_alignment,fragile_object_shift,5,0.971106,0.622245,0.729712,0.605494,0.388072,0.928509,0.288923,0.360326
3,deformable_fixture_alignment,fragile_object_shift,6,0.939009,0.547815,0.689223,0.507563,0.344984,0.880152,0.244780,0.331719
3,deformable_fixture_alignment,fragile_object_shift,7,0.967170,0.563826,0.781512,0.556253,0.385062,0.935563,0.261877,0.361974
3,deformable_fixture_alignment,fragile_object_shift,8,0.984711,0.610102,0.780497,0.617229,0.403591,0.869519,0.306052,0.361198
3,deformable_fixture_alignment,fragile_object_shift,9,0.949569,0.597018,0.715818,0.554143,0.422607,0.928201,0.283884,0.355283
3,deformable_fixture_alignment,fragile_object_shift,10,1.000000,0.581642,0.705008,0.619866,0.383583,0.911121,0.249359,0.346192
3,deformable_fixture_alignment,fragile_object_shift,11,1.000000,0.564152,0.712525,0.630293,0.378881,0.904611,0.279240,0.345444
3,deformable_fixture_alignment,fragile_object_shift,12,0.959765,0.566033,0.701336,0.591191,0.361789,0.938344,0.253168,0.348304
3,deformable_fixture_alignment,fragile_object_shift,13,0.926139,0.572430,0.827901,0.562234,0.329971,0.920157,0.228017,0.365373
3,deformable_fixture_alignment,fragile_object_shift,14,0.968993,0.515577,0.778252,0.583496,0.415667,0.886963,0.290613,0.343269
3,deformable_fixture_alignment,fragile_object_shift,15,0.959924,0.677843,0.742684,0.573189,0.402121,0.892933,0.279245,0.370511
3,deformable_fixture_alignment,fragile_object_shift,16,0.944310,0.620466,0.641405,0.522951,0.394413,0.894291,0.255836,0.344074
3,deformable_fixture_alignment,fragile_object_shift,17,0.974685,0.632936,0.757690,0.558942,0.360132,0.946787,0.257313,0.364637
3,deformable_fixture_alignment,fragile_object_shift,18,0.977023,0.602000,0.743056,0.529952,0.393087,0.919879,0.224243,0.352621
3,deformable_fixture_alignment,fragile_object_shift,19,0.986432,0.610678,0.754956,0.556426,0.378594,0.877710,0.300951,0.359780
3,deformable_fixture_alignment,fragile_object_shift,20,0.947994,0.544078,0.735331,0.548294,0.312159,0.881983,0.249704,0.339734
3,deformable_fixture_alignment,fragile_object_shift,21,0.961905,0.584899,0.755181,0.623589,0.398960,0.900883,0.273290,0.354864
3,deformable_fixture_alignment,fragile_object_shift,22,0.913868,0.550572,0.743231,0.517284,0.370543,0.849215,0.256876,0.341235
3,deformable_fixture_alignment,fragile_object_shift,23,0.999386,0.614178,0.726386,0.586893,0.354944,0.900905,0.253273,0.355999
3,deformable_fixture_alignment,fragile_object_shift,24,0.977852,0.626788,0.689841,0.565702,0.445352,0.879157,0.258825,0.350695
3,deformable_fixture_alignment,fragile_object_shift,25,0.946057,0.562152,0.715969,0.650405,0.372309,0.878656,0.309677,0.346393
3,deformable_fixture_alignment,fragile_object_shift,26,0.983489,0.558681,0.762385,0.591840,0.307577,0.929747,0.251765,0.355843
3,deformable_fixture_alignment,fragile_object_shift,27,1.000000,0.621176,0.717939,0.582365,0.420471,0.962370,0.239407,0.359200
3,deformable_fixture_alignment,fragile_object_shift,28,0.967304,0.609127,0.729245,0.565189,0.369868,0.877582,0.241005,0.351124
3,deformable_fixture_alignment,fragile_object_shift,29,0.935540,0.547737,0.669678,0.568598,0.401625,0.880257,0.244766,0.328231
3,deformable_fixture_alignment,fragile_object_shift,30,0.918350,0.529817,0.655809,0.545020,0.409238,0.926836,0.267031,0.335310
3,deformable_fixture_alignment,fragile_object_shift,31,0.924140,0.518071,0.696365,0.675969,0.344181,0.882124,0.290056,0.333655
3,deformable_fixture_alignment,authority_churn_shift,0,0.916756,0.496660,0.712847,0.721167,0.494640,0.632401,0.332315,0.306189
3,deformable_fixture_alignment,authority_churn_shift,1,0.944397,0.513021,0.771117,0.726982,0.485565,0.701922,0.407787,0.334115
3,deformable_fixture_alignment,authority_churn_shift,2,0.967265,0.494605,0.762260,0.667483,0.513609,0.659497,0.385810,0.317506
3,deformable_fixture_alignment,authority_churn_shift,3,0.927986,0.558206,0.700014,0.689446,0.398608,0.669391,0.382575,0.319540
3,deformable_fixture_alignment,authority_churn_shift,4,0.964158,0.571527,0.785651,0.740045,0.496943,0.755263,0.345815,0.344521
