seed,split,task,ablation,episode,task_success,safety_violation,authority_regret,human_burden,late_handoff,handoff_churn,recovery_success,intervention_cost,boundary_calibration_error,override_precision,unsafe_autonomy,robust_utility,risk_estimate
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,18,0.000000,1.000000,0.419279,0.774867,0.366564,0.423123,0.341924,0.320588,0.341636,0.320186,0.065951,-1.024918,0.393505
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,19,0.000000,0.000000,0.439668,0.767670,0.358449,0.442231,0.369251,0.337816,0.354743,0.336071,0.072347,-0.408819,0.408648
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,20,0.000000,0.000000,0.427051,0.750869,0.331140,0.465229,0.373026,0.320489,0.348604,0.322524,0.075856,-0.397988,0.409314
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,21,0.000000,1.000000,0.427604,0.769426,0.351351,0.439776,0.355217,0.312939,0.342718,0.341134,0.069228,-1.023429,0.400653
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,22,1.000000,1.000000,0.414794,0.792145,0.325324,0.412224,0.365059,0.304816,0.338093,0.345585,0.061954,-0.016609,0.406669
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,23,0.000000,0.000000,0.435029,0.817556,0.353179,0.472699,0.372013,0.326440,0.364425,0.334363,0.057798,-0.421086,0.390789
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,24,0.000000,0.000000,0.434241,0.751941,0.335152,0.430478,0.372794,0.315881,0.368662,0.335821,0.073809,-0.396072,0.407580
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,25,1.000000,0.000000,0.445352,0.760250,0.337265,0.459762,0.381434,0.320701,0.371545,0.326192,0.075215,0.595513,0.411483
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,26,0.000000,0.000000,0.430084,0.775716,0.385321,0.458810,0.342410,0.317479,0.355223,0.306273,0.064193,-0.414757,0.393958
6,low_signal_high_risk_shift,contact_door_opening,confidence_only_boundary,27,0.000000,1.000000,0.432258,0.797441,0.361113,0.436621,0.385694,0.340853,0.341650,0.329657,0.054760,-1.032853,0.386775
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,0,1.000000,1.000000,0.270103,0.272217,0.256273,0.316270,0.674025,0.206705,0.301073,0.564713,0.126671,0.201437,0.262566
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,1,1.000000,0.000000,0.259006,0.255197,0.252515,0.329790,0.684105,0.205962,0.274799,0.511137,0.121897,0.828156,0.261192
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,2,0.000000,0.000000,0.250137,0.297673,0.258427,0.334647,0.660824,0.203304,0.278281,0.518250,0.124881,-0.182946,0.261306
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,3,0.000000,0.000000,0.271271,0.276362,0.260490,0.298240,0.684031,0.188611,0.298054,0.519184,0.118435,-0.175751,0.258772
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,4,1.000000,0.000000,0.257490,0.267971,0.267253,0.296714,0.678671,0.222180,0.279358,0.527612,0.133386,0.825024,0.270269
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,5,0.000000,0.000000,0.278608,0.269691,0.283918,0.323338,0.664720,0.219808,0.281538,0.519053,0.132937,-0.187409,0.271685
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,6,0.000000,0.000000,0.238198,0.307847,0.253829,0.288449,0.650306,0.216985,0.284739,0.537305,0.127948,-0.178333,0.278601
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,7,0.000000,0.000000,0.259730,0.265558,0.247716,0.346172,0.681424,0.213917,0.275660,0.503027,0.118235,-0.176719,0.261705
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,8,1.000000,0.000000,0.249888,0.279952,0.253205,0.314945,0.694669,0.207112,0.268515,0.536048,0.119454,0.826896,0.252395
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,9,1.000000,1.000000,0.245783,0.286428,0.221205,0.290447,0.708707,0.211574,0.280315,0.531143,0.115253,0.215104,0.239397
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,10,1.000000,0.000000,0.254156,0.278340,0.248485,0.305106,0.685785,0.211966,0.279985,0.523124,0.115634,0.826955,0.259404
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,11,0.000000,0.000000,0.278172,0.283115,0.254281,0.315150,0.654731,0.208650,0.270057,0.526054,0.127674,-0.184480,0.280036
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,12,1.000000,1.000000,0.278578,0.296008,0.262560,0.305946,0.668486,0.218091,0.306745,0.486430,0.128285,0.192260,0.282392
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,13,1.000000,0.000000,0.276240,0.280247,0.253876,0.285718,0.705849,0.200104,0.285038,0.528520,0.121704,0.825232,0.256669
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,14,0.000000,0.000000,0.262969,0.262333,0.259005,0.302189,0.678503,0.202325,0.262670,0.537343,0.117992,-0.172358,0.236876
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,15,1.000000,0.000000,0.263372,0.251401,0.235015,0.317178,0.675768,0.191873,0.278422,0.493789,0.137892,0.833031,0.271459
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,16,1.000000,0.000000,0.245711,0.270497,0.241114,0.288058,0.710497,0.198917,0.285868,0.532563,0.121339,0.837456,0.253184
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,17,1.000000,0.000000,0.255340,0.259985,0.272228,0.296821,0.675420,0.202372,0.274422,0.538474,0.124970,0.828390,0.252062
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,18,1.000000,1.000000,0.270378,0.262785,0.244224,0.311490,0.685401,0.202426,0.270438,0.532708,0.130915,0.207472,0.256902
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,19,1.000000,0.000000,0.255103,0.262096,0.239089,0.289051,0.685793,0.203829,0.266231,0.562790,0.136333,0.834861,0.279626
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,20,1.000000,0.000000,0.244780,0.287944,0.241091,0.315423,0.682192,0.193803,0.282841,0.522705,0.119244,0.828468,0.261836
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,21,0.000000,0.000000,0.268633,0.268634,0.245282,0.310492,0.686239,0.208492,0.296207,0.500163,0.131134,-0.174085,0.275011
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,22,0.000000,0.000000,0.246182,0.253509,0.236015,0.268832,0.692227,0.192605,0.283187,0.545419,0.115674,-0.156292,0.249345
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,23,1.000000,0.000000,0.247591,0.249588,0.223557,0.296755,0.695691,0.213059,0.275825,0.523083,0.120930,0.841171,0.249578
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,24,0.000000,0.000000,0.261639,0.245280,0.250975,0.303952,0.693750,0.184763,0.296558,0.535162,0.128995,-0.163883,0.247947
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,25,0.000000,0.000000,0.249410,0.298859,0.237173,0.296067,0.687714,0.206568,0.283964,0.519304,0.112549,-0.173194,0.246534
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,26,1.000000,0.000000,0.262354,0.260979,0.255204,0.316249,0.679562,0.209022,0.260551,0.505729,0.125795,0.826457,0.267284
6,low_signal_high_risk_shift,contact_door_opening,safety_only_boundary,27,0.000000,0.000000,0.260542,0.262420,0.231476,0.279739,0.691772,0.219371,0.269265,0.558714,0.125452,-0.165316,0.258054
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,0,1.000000,0.000000,0.227292,0.334302,0.203869,0.286303,0.763167,0.273517,0.262970,0.533154,0.126401,0.829671,0.275384
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,1,1.000000,0.000000,0.244222,0.336751,0.215003,0.323682,0.744197,0.282103,0.270347,0.546063,0.146294,0.816207,0.312541
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,2,1.000000,0.000000,0.215726,0.346022,0.251829,0.321037,0.742203,0.286203,0.261640,0.542723,0.123117,0.814962,0.282651
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,3,1.000000,0.000000,0.262700,0.324379,0.226940,0.334277,0.740975,0.284282,0.292319,0.559388,0.136585,0.810900,0.304332
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,4,0.000000,0.000000,0.253774,0.339923,0.255953,0.325476,0.736492,0.276973,0.265411,0.526388,0.140065,-0.193812,0.296906
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,5,0.000000,1.000000,0.255552,0.315637,0.236960,0.326505,0.742113,0.275084,0.248070,0.554208,0.141732,-0.804874,0.271441
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,6,1.000000,0.000000,0.241341,0.348013,0.237313,0.331501,0.738560,0.278615,0.233304,0.561226,0.123114,0.809615,0.267873
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,7,1.000000,0.000000,0.256396,0.313368,0.218528,0.319181,0.763617,0.276155,0.265392,0.544535,0.139672,0.820900,0.290743
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,8,0.000000,0.000000,0.227682,0.330038,0.219465,0.329471,0.765379,0.258234,0.274664,0.522770,0.143611,-0.175374,0.302659
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,9,1.000000,0.000000,0.221281,0.320980,0.202667,0.293145,0.755971,0.260388,0.248026,0.564955,0.140687,0.834479,0.273823
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,10,1.000000,0.000000,0.256007,0.305020,0.237872,0.325696,0.776612,0.287635,0.237822,0.557974,0.138188,0.819016,0.287762
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,11,0.000000,0.000000,0.245543,0.338388,0.248687,0.308541,0.732646,0.284711,0.262286,0.559851,0.133569,-0.189273,0.296771
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,12,0.000000,0.000000,0.242429,0.338747,0.269271,0.344525,0.739897,0.281718,0.264235,0.523051,0.121592,-0.195313,0.280002
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,13,1.000000,0.000000,0.239661,0.298212,0.237596,0.326295,0.746913,0.261996,0.258153,0.586641,0.126796,0.824897,0.266491
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,14,0.000000,0.000000,0.241493,0.337640,0.215804,0.300795,0.752440,0.289585,0.270401,0.559514,0.143270,-0.180794,0.281878
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,15,0.000000,0.000000,0.252067,0.308694,0.231783,0.311610,0.748787,0.270494,0.262861,0.565955,0.135904,-0.178728,0.300169
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,16,0.000000,0.000000,0.240625,0.321484,0.224244,0.302587,0.747477,0.281480,0.245566,0.532147,0.130309,-0.177852,0.274672
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,17,0.000000,1.000000,0.242400,0.318608,0.251182,0.354293,0.720953,0.279762,0.271196,0.544432,0.131426,-0.810070,0.280726
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,18,1.000000,0.000000,0.259077,0.330761,0.223149,0.352978,0.737004,0.291411,0.239421,0.552969,0.135238,0.807606,0.283070
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,19,0.000000,0.000000,0.259068,0.313176,0.223454,0.309243,0.758450,0.270183,0.255881,0.552448,0.128776,-0.179133,0.277458
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,20,1.000000,0.000000,0.240464,0.325273,0.215028,0.325751,0.741774,0.274640,0.245102,0.531128,0.128137,0.820202,0.251342
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,21,0.000000,1.000000,0.249920,0.299778,0.230277,0.290063,0.762067,0.253863,0.240835,0.556853,0.138003,-0.790499,0.294379
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,22,0.000000,0.000000,0.246941,0.317824,0.226677,0.294363,0.767005,0.284092,0.267749,0.538886,0.130076,-0.176654,0.277672
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,23,1.000000,1.000000,0.254917,0.302215,0.227456,0.319554,0.730625,0.265478,0.266876,0.545395,0.140794,0.200902,0.293447
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,24,1.000000,0.000000,0.246949,0.297055,0.203248,0.315049,0.751332,0.258753,0.258736,0.571375,0.145112,0.830875,0.295852
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,25,0.000000,0.000000,0.235086,0.340702,0.249958,0.347228,0.726317,0.260937,0.255524,0.548594,0.118895,-0.190189,0.276221
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,26,1.000000,0.000000,0.228020,0.321850,0.261251,0.295294,0.742435,0.290423,0.258287,0.562781,0.122467,0.818868,0.281942
6,low_signal_high_risk_shift,contact_door_opening,mpc_only_boundary,27,1.000000,0.000000,0.260753,0.317572,0.251477,0.317627,0.718783,0.280534,0.258336,0.586032,0.133470,0.809692,0.281919
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,0,0.000000,0.000000,0.347901,0.738298,0.402179,0.412635,0.579880,0.378540,0.315224,0.445419,0.064056,-0.369495,0.331680
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,1,0.000000,0.000000,0.335226,0.707880,0.325878,0.404744,0.633864,0.382944,0.305890,0.467044,0.064683,-0.341993,0.328979
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,2,0.000000,0.000000,0.346296,0.759421,0.362927,0.426805,0.579295,0.399628,0.303063,0.501826,0.059263,-0.371739,0.347649
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,3,1.000000,1.000000,0.302918,0.736147,0.347889,0.402695,0.593437,0.384420,0.303234,0.467207,0.065332,0.032642,0.344914
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,4,1.000000,0.000000,0.321125,0.713236,0.377912,0.418485,0.577847,0.383221,0.285832,0.491877,0.068731,0.645764,0.330993
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,5,0.000000,0.000000,0.327483,0.718902,0.359179,0.425280,0.599440,0.382611,0.294301,0.472634,0.068038,-0.353215,0.343566
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,6,0.000000,0.000000,0.332887,0.715470,0.338354,0.421637,0.627598,0.365979,0.302517,0.480524,0.070106,-0.346058,0.344746
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,7,0.000000,0.000000,0.313089,0.784468,0.378206,0.399297,0.601075,0.397580,0.293743,0.480690,0.052546,-0.366645,0.332066
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,8,0.000000,0.000000,0.338966,0.745924,0.369033,0.430960,0.617700,0.382267,0.310901,0.475138,0.062167,-0.363334,0.341541
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,9,0.000000,1.000000,0.320451,0.729681,0.344107,0.420502,0.614669,0.387925,0.298720,0.473862,0.071843,-0.970373,0.367122
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,10,1.000000,0.000000,0.324790,0.676905,0.326745,0.434120,0.593941,0.384599,0.297112,0.506217,0.077285,0.661027,0.342189
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,11,0.000000,0.000000,0.340694,0.705609,0.368549,0.417723,0.601319,0.355798,0.323702,0.480525,0.073293,-0.351089,0.350683
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,12,1.000000,0.000000,0.305369,0.721856,0.372464,0.404851,0.619868,0.378970,0.299901,0.481292,0.066572,0.653928,0.328630
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,13,0.000000,0.000000,0.342664,0.714862,0.372093,0.442429,0.595782,0.391621,0.301216,0.464257,0.072631,-0.361359,0.342309
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,14,0.000000,0.000000,0.324407,0.743196,0.370883,0.428633,0.600499,0.387670,0.306811,0.473233,0.060294,-0.360973,0.326826
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,15,0.000000,0.000000,0.339673,0.696255,0.349185,0.446616,0.602339,0.382415,0.286397,0.476841,0.070965,-0.351537,0.326458
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,16,1.000000,0.000000,0.336375,0.732993,0.348027,0.427673,0.620367,0.376267,0.282454,0.495277,0.062280,0.644986,0.329244
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,17,0.000000,1.000000,0.326519,0.759325,0.377325,0.436084,0.622368,0.404352,0.299284,0.512315,0.058807,-0.987216,0.333948
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,18,0.000000,0.000000,0.325336,0.756484,0.389617,0.417854,0.591068,0.397632,0.306981,0.482765,0.061705,-0.367849,0.343343
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,19,0.000000,0.000000,0.336496,0.745675,0.350103,0.428730,0.589966,0.363906,0.309588,0.456277,0.062298,-0.359743,0.355700
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,20,0.000000,0.000000,0.323511,0.751813,0.343594,0.430905,0.622414,0.379410,0.319734,0.495768,0.060364,-0.356144,0.353084
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,21,0.000000,0.000000,0.340150,0.769626,0.366104,0.407052,0.578292,0.405473,0.309195,0.484928,0.053257,-0.371455,0.334668
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,22,0.000000,0.000000,0.331582,0.724770,0.358417,0.418817,0.603653,0.377327,0.280568,0.496937,0.064831,-0.353885,0.321884
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,23,0.000000,0.000000,0.331259,0.710882,0.333549,0.403354,0.605908,0.361632,0.285817,0.473880,0.072343,-0.342887,0.346037
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,24,1.000000,1.000000,0.337727,0.707269,0.331688,0.405659,0.621816,0.367027,0.285543,0.486738,0.073106,0.037117,0.338129
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,25,1.000000,0.000000,0.350411,0.682236,0.351567,0.404548,0.606487,0.369361,0.300800,0.466857,0.073799,0.655447,0.328271
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,26,0.000000,0.000000,0.333785,0.750933,0.368946,0.412117,0.621501,0.386177,0.292096,0.475267,0.060650,-0.361053,0.350328
6,low_signal_high_risk_shift,delayed_corridor_navigation,full_authority_boundary_v5,27,0.000000,0.000000,0.334322,0.741013,0.353717,0.411628,0.615809,0.395499,0.312679,0.458690,0.063172,-0.357699,0.343070
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,0,1.000000,0.000000,0.387843,0.714069,0.390104,0.390867,0.522365,0.355827,0.333681,0.409804,0.083084,0.628549,0.389506
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,1,0.000000,1.000000,0.374714,0.654209,0.340976,0.421097,0.549371,0.346107,0.318237,0.408560,0.107254,-0.966438,0.400227
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,2,0.000000,1.000000,0.396886,0.720103,0.392310,0.415868,0.531138,0.389315,0.342193,0.442042,0.082766,-1.001160,0.402746
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,3,0.000000,0.000000,0.400383,0.739067,0.360593,0.390004,0.547344,0.361890,0.324071,0.437699,0.079700,-0.374369,0.413415
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,4,0.000000,0.000000,0.393646,0.700666,0.376770,0.426968,0.546232,0.361741,0.328760,0.414699,0.083163,-0.370566,0.385154
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,5,0.000000,0.000000,0.385912,0.726075,0.374500,0.417432,0.551694,0.355050,0.351103,0.438535,0.083746,-0.372117,0.426036
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,6,1.000000,0.000000,0.389518,0.663373,0.344734,0.420898,0.536037,0.354906,0.331599,0.433407,0.100602,0.645138,0.399512
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,7,0.000000,1.000000,0.385098,0.690609,0.382809,0.365313,0.527348,0.349990,0.343700,0.413336,0.092067,-0.979919,0.411052
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,8,0.000000,0.000000,0.395532,0.727401,0.384075,0.434190,0.538501,0.360434,0.337614,0.404580,0.081059,-0.379977,0.397304
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,9,0.000000,1.000000,0.395326,0.711075,0.375296,0.408512,0.591787,0.363097,0.320551,0.409897,0.089550,-0.987525,0.403390
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,10,1.000000,0.000000,0.371811,0.654240,0.358887,0.395667,0.552758,0.355932,0.313828,0.442902,0.106572,0.653755,0.401606
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,11,0.000000,0.000000,0.396645,0.687656,0.378572,0.430536,0.524928,0.348625,0.350824,0.399492,0.096185,-0.369303,0.421809
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,12,0.000000,0.000000,0.377244,0.679634,0.378034,0.417061,0.522331,0.391720,0.333358,0.444741,0.100719,-0.365341,0.420569
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,13,0.000000,1.000000,0.386465,0.707172,0.386128,0.410687,0.549531,0.364182,0.329488,0.395472,0.090618,-0.989856,0.408786
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,14,1.000000,1.000000,0.401699,0.709378,0.388213,0.394095,0.550792,0.354608,0.332714,0.417709,0.085506,0.008521,0.393961
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,15,0.000000,0.000000,0.400058,0.698563,0.354705,0.413599,0.542371,0.348259,0.334905,0.425108,0.097236,-0.365490,0.426721
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,16,0.000000,1.000000,0.397029,0.699139,0.360236,0.406624,0.537487,0.352032,0.319710,0.433576,0.090682,-0.985688,0.389804
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,17,0.000000,1.000000,0.385735,0.691867,0.392772,0.422025,0.528509,0.374223,0.339686,0.418857,0.095456,-0.991110,0.420793
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,18,0.000000,1.000000,0.382596,0.714430,0.391644,0.434509,0.524710,0.363349,0.307627,0.406060,0.090839,-0.996275,0.414478
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,19,0.000000,0.000000,0.366964,0.712642,0.374862,0.419402,0.551083,0.365609,0.344335,0.406375,0.087121,-0.365556,0.402975
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,20,0.000000,0.000000,0.405683,0.690562,0.375692,0.412370,0.531445,0.364327,0.346306,0.391856,0.091692,-0.370668,0.392134
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,21,1.000000,1.000000,0.432315,0.730702,0.399396,0.430704,0.526148,0.368152,0.333240,0.425021,0.087653,-0.013758,0.440969
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,22,0.000000,0.000000,0.401772,0.703464,0.392153,0.435428,0.515704,0.363823,0.324067,0.442432,0.096267,-0.379396,0.436200
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,23,0.000000,1.000000,0.402487,0.688539,0.363598,0.407419,0.531611,0.341405,0.337716,0.426639,0.095408,-0.984549,0.401200
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,24,1.000000,0.000000,0.386400,0.657352,0.368395,0.417441,0.520471,0.345207,0.317883,0.428811,0.101561,0.643716,0.392114
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,25,1.000000,1.000000,0.390821,0.701331,0.380049,0.394787,0.552187,0.362720,0.322488,0.432433,0.092863,0.013696,0.421820
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,26,0.000000,1.000000,0.381133,0.669413,0.368179,0.360954,0.562063,0.354883,0.314802,0.457962,0.102273,-0.968689,0.406889
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_consequence_risk_model,27,0.000000,1.000000,0.393784,0.684311,0.370435,0.395506,0.532561,0.351053,0.332857,0.393220,0.097868,-0.981912,0.414012
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,0,1.000000,1.000000,0.291630,0.550174,0.381178,0.351001,0.587915,0.308386,0.299101,0.498314,0.114320,0.088137,0.371914
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,1,1.000000,0.000000,0.295263,0.505460,0.334509,0.361274,0.649803,0.300849,0.296800,0.476223,0.127955,0.729899,0.347000
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,2,0.000000,0.000000,0.285349,0.546502,0.340177,0.380492,0.648529,0.318027,0.323380,0.482198,0.106498,-0.282506,0.329753
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,3,1.000000,0.000000,0.291256,0.526260,0.343055,0.343638,0.598054,0.306353,0.315660,0.506515,0.129478,0.721967,0.371415
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,4,1.000000,0.000000,0.321994,0.534093,0.352388,0.380817,0.647259,0.318166,0.319084,0.497355,0.119322,0.709203,0.363074
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,5,0.000000,1.000000,0.305671,0.571753,0.335959,0.397164,0.615043,0.310333,0.330555,0.489950,0.110288,-0.916882,0.351749
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,6,1.000000,0.000000,0.295032,0.526311,0.306984,0.354388,0.613904,0.296594,0.328428,0.497305,0.115062,0.727736,0.344990
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,7,0.000000,0.000000,0.294603,0.494636,0.356805,0.353220,0.615969,0.323104,0.310790,0.491400,0.125348,-0.274871,0.359875
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,8,1.000000,0.000000,0.295629,0.534326,0.347252,0.395663,0.643499,0.323912,0.308850,0.494279,0.121723,0.713903,0.360585
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,9,1.000000,1.000000,0.279778,0.549031,0.346238,0.368933,0.599833,0.306377,0.323894,0.489544,0.118792,0.095967,0.363582
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,10,0.000000,0.000000,0.285853,0.491385,0.322662,0.359524,0.640870,0.312161,0.312615,0.515824,0.126318,-0.264111,0.349799
6,low_signal_high_risk_shift,delayed_corridor_navigation,minus_intent_ambiguity_gate,11,0.000000,0.000000,0.290296,0.530885,0.375315,0.379733,0.615843,0.324931,0.323133,0.476242,0.117608,-0.288830,0.338985
